285.187682ms,327.359636ms,301.260344ms,321.75148ms,337.99416ms,315.310682ms,454.461929ms,341.178132ms,408.812606ms,379.196363ms,457.923659ms,407.60805ms,305.649694ms,420.402474ms,742.110364ms,368.295081ms,528.694878ms,585.122342ms,363.892165ms,675.153852ms,624.824506ms,631.377023ms,445.14835ms,368.218829ms,326.51499ms,1.018927215s,1.045779372s,377.114329ms,700.548859ms,1.130000679s,579.107478ms,399.644409ms,752.905897ms,713.608077ms,966.401171ms,1.369341011s,493.383828ms,1.144945546s,330.01478ms,619.378074ms,960.911928ms,306.291682ms,1.497611194s,339.603502ms,536.726505ms,931.509704ms,684.887936ms,949.303667ms,599.516432ms,1.012641537s,822.117066ms,383.015389ms,569.44088ms,1.656657635s,1.331669274s,1.643046556s,1.846387221s,1.357082105s,900.167499ms,1.687546654s,1.871314004s,1.354213632s,2.277072283s,1.384370645s,1.949999434s,1.244546824s,1.415352007s,712.143053ms,1.966239718s,1.896832483s,1.542425247s,1.41592687s,2.46777702s,1.763642028s,1.356161177s,1.459535294s,1.116532697s,1.271179821s,2.341537486s,856.053893ms,1.932253619s,1.412644585s,761.442156ms,932.175497ms,1.551478109s,870.778369ms,305.203533ms,2.480537581s,2.371370454s,1.042692913s,2.787398665s,2.298876501s,1.608986651s,2.107718047s,695.226809ms,1.89503478s,652.569259ms,1.197066294s,2.740455079s,582.717475ms,2.173299091s,1.780248117s,517.206681ms,2.473021957s,393.20387ms,2.827130216s,3.265981735s,2.686482957s,405.746096ms,342.633066ms,1.420586016s,308.173565ms,2.126177073s,545.965426ms,1.635483013s,2.513373194s,1.524226888s,1.264967439s,3.775628059s,2.385572406s,3.35859379s,3.060848576s,1.338827964s,3.684321391s,1.942848418s,3.716493172s,773.562764ms,922.720623ms,1.256096345s,3.383140375s,3.035855349s,3.286992382s,3.254158984s,466.807917ms,3.459145842s,1.893586968s,2.304770408s,4.095713892s,1.279415188s,3.482602021s,961.090112ms,3.205773387s,389.977511ms,2.108948724s,1.590290064s,781.539489ms,4.041009693s,1.23248147s,4.143786446s,1.46054564s,561.882687ms,2.532594802s,3.987485537s,334.219236ms,1.011931191s,4.296128768s,1.053407657s,988.873075ms,745.734698ms,4.366387823s,2.566040312s,4.711995849s,808.864106ms,4.129940771s,3.590887883s,3.224746482s,1.408087853s,1.962862266s,742.715202ms,2.092430491s,5.091269517s,5.477780309s,5.317811256s,1.929275674s,506.601292ms,1.673439832s,4.369223344s,4.540059266s,3.102208675s,463.716309ms,1.763102844s,1.008992408s,3.724765502s,1.405255938s,3.264429882s,4.971428784s,1.54719611s,1.322949504s,562.122756ms,5.755895335s,2.674743694s,631.961576ms,5.856229138s,2.779683041s,2.767066058s,3.310171426s,5.148133125s,6.432895631s,4.824587267s,4.170155152s,3.971070359s,668.770982ms,1.087626891s,4.348899221s,436.495704ms,5.731136475s,5.279326524s,1.58542728s,2.244931611s,1.933467916s,1.064843968s,3.208761826s,3.520537972s,2.8254914s,5.199798514s,4.108558804s,2.296754993s,630.977451ms,1.182761684s,897.472071ms,873.116642ms,3.208805236s,2.869284759s,5.724245538s,3.501232999s,1.878414577s,3.067077702s,5.801075593s,2.193995123s,4.503125629s,834.712069ms,403.099106ms,3.744515015s,337.231387ms,1.382867262s,6.918434204s,3.58334468s,1.878431288s,1.857399563s,276.095407ms,871.247566ms,1.506318714s,3.909265883s,2.200174825s,893.211379ms,2.409506289s,347.808643ms,2.738396962s,8.186067585s,1.957819568s,3.651306287s,494.036767ms,583.936731ms,7.224465229s,697.674026ms,551.008867ms,2.420052088s,1.886915801s,3.315526592s,1.009639847s,2.039252172s,4.266671255s,4.43827616s,7.445469476s,2.496675288s,2.180709122s,1.06251357s,3.968775818s,1.262965484s,281.787898ms,415.519954ms,276.945183ms,7.613740361s,3.672805636s,4.495325695s,6.867077873s,6.104392767s,752.613774ms,5.29507811s,2.998929749s,1.200681292s,6.537708568s,2.01760053s,1.127198644s,1.38395365s,969.287068ms,7.979733798s,1.081045681s,907.594819ms,2.078520958s,2.496473772s,5.036872837s,2.803826815s,4.493983692s,4.832360967s,6.564158324s,513.225473ms,5.894849889s,2.938864678s,8.540620608s,5.223950335s,691.411199ms,1.312026353s,1.206510199s,2.444664034s,3.806480596s,3.041422341s,926.45328ms,606.188673ms,6.177275489s,1.065637879s,6.709597415s,4.733838032s,990.167923ms,1.937843463s,1.489037378s,329.336736ms,647.309275ms,665.689713ms,623.61408ms,2.547187776s,3.726609116s,668.268426ms,7.44236741s,6.813127584s,1.728530685s,8.120699652s,9.340617738s,564.740381ms,519.97558ms,2.521047367s,678.195721ms,690.349269ms,1.175010901s,281.924675ms,270.252072ms,1.770515568s,563.472626ms,1.872740541s,5.958983616s,282.954295ms,1.137244969s,4.367728911s,1.274197835s,247.640981ms,4.054027972s,3.375012815s,1.203307504s,1.19227161s,607.432545ms,4.732519644s,2.30216948s,3.680943164s,1.313414324s,563.302768ms,8.814199482s,1.777956564s,4.307773874s,3.106117003s,627.656743ms,471.74457ms,3.025168873s,4.949289559s,4.002615357s,2.103459565s,2.329500439s,1.5719754s,3.094037833s,4.917357414s,846.98902ms,10.635511453s,765.73547ms,1.5151909s,2.557560472s,5.996944483s,2.962473433s,1.060637119s,4.920755655s,1.597579859s,4.649684504s,3.369306377s,1.52955792s,1.195668328s,2.294420201s,2.029426028s,3.659800161s,11.418419105s,11.484550998s,2.175637269s,1.388544156s,1.915402439s,3.014890554s,1.732591302s,1.432375185s,3.143835566s,6.265211051s,5.681198258s,8.763800949s,2.326213165s,3.244150966s,1.81343179s,3.04518868s,3.613441145s,3.905075777s,3.496073997s,2.358823516s,4.731178382s,7.459115596s,11.527893878s,3.396036647s,2.124208463s,2.082979129s,2.662696827s,7.986813554s,5.230545896s,2.509463131s,7.155633247s,8.398461894s,3.525689229s,7.62839366s,2.468447166s,4.909179064s,5.011278693s,4.797440669s,5.570048432s,2.941713865s,2.689669698s,4.942217924s,3.960663836s,5.268369456s,6.968618427s,10.560296264s,4.632756396s,5.431103308s,4.838597798s,3.378013074s,4.387258374s,8.036098872s,4.718152375s,3.317404007s,6.746680356s,3.48126894s,3.885583605s,3.148037798s,7.973573369s,6.277528394s,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns
266.155903ms,289.938974ms,333.322873ms,334.074235ms,343.612272ms,389.66447ms,416.098109ms,418.121875ms,420.170176ms,386.682156ms,320.929995ms,384.208959ms,442.792924ms,561.845607ms,657.797552ms,553.566768ms,319.352972ms,303.182637ms,331.557127ms,552.185048ms,378.134354ms,333.645653ms,337.456575ms,544.706794ms,587.320655ms,595.687659ms,983.88454ms,415.569462ms,312.729142ms,462.583073ms,380.141668ms,896.41828ms,299.239589ms,288.740427ms,359.07644ms,746.944238ms,394.735382ms,1.142356684s,406.353263ms,964.325111ms,1.170340655s,578.424995ms,323.608954ms,1.456927393s,331.130861ms,315.756111ms,372.549141ms,724.130446ms,577.262265ms,334.287662ms,1.310110198s,455.187363ms,1.868803272s,907.462269ms,1.691119597s,1.318260086s,457.154383ms,1.993300316s,961.63484ms,1.857938246s,1.921444706s,1.139646778s,989.298964ms,306.882391ms,1.006227224s,1.857877113s,1.763183746s,1.788276291s,1.686613678s,617.164337ms,1.285577207s,796.355593ms,601.494476ms,1.264694148s,1.220093219s,998.426588ms,303.167128ms,1.969759475s,2.415016116s,2.603687454s,1.649002203s,2.351418186s,2.618840552s,2.754851009s,512.380049ms,2.609060502s,2.050362759s,1.712701371s,420.231952ms,626.926624ms,2.013695593s,2.480856271s,2.189927229s,2.886315454s,1.711137152s,2.158764948s,1.805757833s,2.247427851s,1.964838982s,3.071430858s,1.341689978s,738.578577ms,343.799261ms,2.589531888s,417.112731ms,974.780291ms,2.191027743s,2.385055637s,2.449041772s,1.047127958s,2.856183185s,3.119357132s,680.198604ms,343.832443ms,2.219645356s,1.907487771s,2.445705786s,2.877292857s,945.191726ms,1.932347211s,3.436990446s,3.291281459s,2.21899856s,4.047107531s,1.209190123s,3.078428546s,2.985045404s,3.465765563s,2.787203943s,4.002712586s,3.408733306s,886.3811ms,3.779930564s,1.089121072s,285.65552ms,3.774468161s,1.457357375s,968.352416ms,4.007091207s,948.978472ms,321.596779ms,1.814460393s,3.758033812s,3.350983319s,325.245839ms,3.545022834s,2.813120727s,1.320947201s,3.583526556s,4.593097901s,232.750475ms,316.810778ms,626.196211ms,1.977299566s,3.953289468s,1.928292575s,853.835096ms,4.188207678s,4.292778456s,1.074850071s,383.658712ms,1.277708382s,292.002935ms,412.524639ms,1.199115533s,3.005644513s,2.061328041s,3.015562121s,1.807912554s,4.468143253s,2.55019887s,3.140775091s,928.717874ms,1.017630654s,4.604138424s,1.415179137s,4.666562262s,1.272620309s,1.418860467s,3.214535243s,413.140669ms,804.038081ms,3.615588336s,2.452086994s,1.852633729s,304.590444ms,1.131216216s,2.573904096s,5.248170017s,2.14006418s,1.54899989s,4.835844719s,5.717488819s,3.212563794s,3.682233492s,266.383216ms,4.715891125s,1.671564387s,706.704527ms,633.514047ms,644.708127ms,5.822011929s,3.300115755s,4.541818349s,4.005199788s,5.39008908s,1.702846732s,240.759961ms,4.237802847s,856.608602ms,2.683159888s,2.229976204s,442.841684ms,5.900452908s,1.610122179s,2.965458404s,1.500440152s,408.003282ms,1.592700989s,3.527425998s,1.830723391s,1.526676051s,3.230075185s,1.2013539s,4.057417101s,905.077409ms,6.892722735s,354.19975ms,940.697018ms,3.19381573s,1.250894316s,2.351067793s,440.095218ms,2.382129477s,6.41325236s,808.55457ms,6.226633111s,4.405584754s,964.358544ms,332.356419ms,1.102774341s,914.727848ms,5.64549316s,904.209821ms,3.449599938s,374.162363ms,3.557512151s,2.423473881s,6.215815795s,1.485950283s,3.994909396s,820.90174ms,1.184139365s,2.804517183s,6.443656718s,2.746142219s,1.081332579s,927.756792ms,1.86632632s,636.14174ms,1.95603188s,4.106235111s,372.121724ms,649.537428ms,2.974674212s,2.131834164s,649.574778ms,2.785476903s,3.239063107s,2.675257261s,1.097596178s,8.121836478s,2.987817479s,3.781361576s,3.330645948s,2.556549181s,649.242849ms,594.366513ms,670.747307ms,609.795755ms,296.654905ms,1.151479578s,793.63611ms,1.308825441s,2.198204997s,2.510870953s,3.041873392s,1.232609445s,6.056241455s,1.48182215s,4.243134267s,1.168255073s,3.682768453s,1.188658218s,1.923025126s,697.26394ms,1.408700308s,602.554193ms,4.866437428s,996.592856ms,302.229569ms,548.746151ms,453.583661ms,5.584619384s,2.235292196s,4.975050542s,2.518310335s,1.860834693s,6.752104301s,524.596967ms,945.430683ms,5.661745629s,4.849550297s,626.982999ms,5.169594139s,4.182177948s,2.769585167s,422.623325ms,3.177221636s,2.742721887s,330.498041ms,334.10943ms,4.055826565s,2.997317297s,2.693050095s,1.525799526s,946.485722ms,843.995495ms,5.435554356s,454.694995ms,1.022072013s,6.989858052s,8.025991093s,1.271373633s,272.805802ms,888.498923ms,1.692963279s,3.599291958s,1.307822269s,1.117389704s,636.762028ms,429.090544ms,2.06713489s,1.283490565s,2.2449669s,4.374400905s,1.600589982s,2.123988874s,10.311912648s,7.151922s,4.692446538s,10.154548161s,1.179075046s,1.537801604s,3.206681842s,8.778481432s,7.511064112s,2.2463332s,327.257283ms,1.212914834s,1.326481971s,5.514290145s,1.267114647s,1.907221896s,3.048070237s,1.064153792s,3.72757116s,1.578187898s,934.183926ms,6.492090072s,1.013824122s,826.849581ms,4.276481348s,3.549687732s,10.644009893s,707.827883ms,372.432354ms,1.245799039s,7.38465398s,2.889672471s,2.67217995s,455.091984ms,5.788916704s,1.129861488s,934.314679ms,3.94063169s,979.151598ms,4.484250264s,909.224197ms,3.186161928s,5.413209168s,906.620378ms,685.616925ms,1.005896477s,1.508692653s,3.694570647s,1.067890473s,1.901369553s,1.263347644s,2.68364806s,7.517270412s,2.989627125s,3.861908595s,6.659052568s,984.460024ms,4.125481416s,2.274765596s,8.782410743s,2.638957283s,10.712308573s,4.776774781s,11.958304779s,2.014178685s,1.961902583s,3.673404517s,1.446008326s,1.646556287s,1.529562466s,5.14274772s,1.52504775s,6.213723571s,4.434614637s,1.853292236s,2.697248918s,2.567696372s,8.833885119s,6.174796531s,3.832392685s,2.379953154s,6.30436086s,2.584534132s,6.777977693s,3.460811017s,1.752194117s,2.584689651s,6.378598905s,2.988350922s,1.807193921s,11.169915801s,3.613381006s,3.561297905s,4.203890633s,5.102874893s,2.831468584s,2.048496063s,3.343986841s,5.530383615s,4.303949372s,2.427768612s,3.283775541s,4.995792036s,10.661692918s,9.881572681s,5.60057147s,3.287230118s,3.720995424s,5.366534395s,6.674974307s,7.933006182s,3.356257759s,7.829176147s,4.849841538s,3.031965579s,3.123216824s,4.023061559s,3.16230747s,3.164861186s,7.870513376s,4.495600832s,2.754275013s,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns,-1ns
